Date,Close.x,lag,gme_change,Close.y,lag1,lag2,lag3,sp_change
2021-12-07,177.809998,167.119995,0.0639660323110949,4686.75,4701.21,4667.45,4712.02,-0.003075803888786086
2021-12-08,173.649994,177.809998,-0.023395782277664808,4701.21,4667.45,4712.02,4668.969999999999,0.007233071591554322
2021-12-09,155.759995,173.649994,-0.10302332057667672,4667.45,4712.02,4668.969999999999,4634.09,-0.009458788375261696
2021-12-10,159.009995,155.759995,0.020865434670821605,4712.02,4668.969999999999,4634.09,4709.85,0.00922044904979066
2021-12-13,136.880005,159.009995,-0.13917357836530964,4668.969999999999,4634.09,4709.85,4668.67,0.007526828352491902
2021-12-14,147.690002,136.880005,0.07897425924261166,4634.09,4709.85,4668.67,4620.64,-0.016085437965115707
2021-12-15,148.589996,147.690002,0.006093804508175312,4709.85,4668.67,4620.64,4568.02,0.008820499199986355
2021-12-16,144.589996,148.589996,-0.02691971268375295,4668.67,4620.64,4568.02,4649.23,0.010394663942657239
2021-12-17,155.639999,144.589996,0.07642301200423281,4620.64,4568.02,4649.23,4696.56,0.011519214013949126
2021-12-20,157.139999,155.639999,0.009637625351051306,4568.02,4649.23,4696.56,4725.79,-0.017467408581635913
2021-12-21,158.119995,157.139999,0.006236451611533992,4649.23,4696.56,4725.79,4791.1900000000005,-0.010077588703221257
2021-12-22,154,158.119995,-0.026056129080955188,4696.56,4725.79,4791.1900000000005,4786.35,-0.006185209245438236
2021-12-23,152.139999,154,-0.012077928571428644,4725.79,4791.1900000000005,4786.35,4793.06,-0.013650053535760539
2021-12-27,148.309998,152.139999,-0.02517418841313376,4791.1900000000005,4786.35,4793.06,4778.73,0.0010112089588099795
2021-12-28,146.460007,148.309998,-0.012473811779027986,4786.35,4793.06,4778.73,4766.18,-0.0013999407476643388
2021-12-29,153.929993,146.460007,0.05100358898658257,4793.06,4778.73,4766.18,NA,0.0029987046767657594
2021-12-30,155.330002,153.929993,0.00909510208319188,4778.73,4766.18,NA,NA,0.0026331359705255093
